Student_ID,Age,Gender,Branch,Graduation_Year,CGPA,LeetCode_Problems,DSA_Level,GitHub_Repositories,Open_Source_Contribution,Total_Projects,Major_Project_Level,AI_ML_Projects,Deployment_Experience,Internship_Count,Internship_Domain,Python_Level,SQL_Level,PowerBI_Level,MachineLearning_Level,Statistics_Level,DeepLearning_Level,LinkedIn_Profile,GitHub_Profile,Portfolio_Website,Industry_Certifications,Communication_Level,Target_Role,Preferred_Domain,Placement_Score,Placement_Status
1114,22,Male,IT,2026,6.9,107,Intermediate,8,No,4,Intermediate,4,Yes,0,None,Intermediate,Intermediate,Intermediate,Advanced,Beginner,Intermediate,Yes,Yes,Yes,1,Average,Data Scientist,Data Science,44.4,Not Placed
1115,20,Male,CSE,2028,9.24,350,Advanced,6,No,1,Basic,0,No,3,Web Development,Advanced,None,Beginner,Intermediate,Beginner,None,No,Yes,No,4,Average,Data Analyst,Data Analytics,53.03,Not Placed
1116,24,Female,CSE,2025,7.44,232,Intermediate,4,No,1,Basic,0,No,0,None,Beginner,Intermediate,None,Beginner,Beginner,Beginner,Yes,Yes,No,6,Excellent,Data Scientist,Data Science,38.76,Not Placed
1117,21,Female,CSE,2027,5.85,186,Intermediate,7,No,4,Intermediate,0,Yes,0,None,Beginner,Advanced,Intermediate,Beginner,Intermediate,Intermediate,Yes,Yes,No,1,Average,Data Scientist,Data Science,40.19,Not Placed
1118,22,Male,IT,2025,7.98,52,Beginner,6,No,4,Intermediate,4,Yes,0,None,Advanced,Intermediate,Beginner,Intermediate,Intermediate,Advanced,Yes,Yes,No,2,Good,Software Developer,Software Development,45.44,Not Placed
1119,20,Female,CSE,2026,7.81,87,Beginner,8,No,4,Intermediate,2,Yes,1,AI/ML,Beginner,Intermediate,Beginner,Beginner,Beginner,Advanced,Yes,Yes,No,3,Good,AI Engineer,AI/ML,43.62,Placed
1120,21,Female,IT,2027,6.45,210,Intermediate,10,Yes,0,Basic,0,No,0,None,Beginner,Intermediate,Intermediate,Beginner,Beginner,Intermediate,Yes,Yes,No,3,Good,Software Developer,Software Development,36.05,Not Placed
1121,21,Female,ECE,2028,6.58,248,Intermediate,4,Yes,0,Basic,0,No,0,None,Advanced,Advanced,Beginner,None,Beginner,Intermediate,Yes,Yes,Yes,1,Average,Data Scientist,Data Science,36.78,Not Placed
1122,23,Male,AI/ML,2025,7.48,236,Intermediate,6,No,3,Intermediate,3,No,1,Other,Beginner,None,Beginner,Intermediate,Intermediate,Beginner,Yes,Yes,No,2,Good,Data Engineer,Data Engineering,42.8,Not Placed
1123,24,Male,AI/ML,2025,7.85,161,Intermediate,6,No,2,Intermediate,0,No,2,Other,Advanced,Advanced,Beginner,Intermediate,None,Intermediate,No,Yes,No,0,Poor,Machine Learning Engineer,AI/ML,45.01,Placed
1124,22,Male,AI/ML,2028,5.03,69,Beginner,2,No,2,Intermediate,0,No,1,Other,Intermediate,Intermediate,None,Advanced,Advanced,Intermediate,Yes,Yes,No,6,Average,Data Analyst,Data Analytics,37.99,Placed
1125,20,Female,AI/ML,2025,8.55,248,Intermediate,4,No,0,Basic,0,No,1,Data Science,Intermediate,Intermediate,Intermediate,None,Beginner,Advanced,Yes,Yes,No,2,Good,Machine Learning Engineer,AI/ML,42.82,Not Placed
1126,23,Male,AI/ML,2025,7.01,86,Beginner,8,No,4,Intermediate,3,No,0,None,Beginner,None,None,Intermediate,Intermediate,Intermediate,Yes,Yes,Yes,2,Poor,AI Engineer,AI/ML,31.81,Not Placed
1127,24,Female,Data Science,2025,6.17,251,Intermediate,5,Yes,4,Intermediate,1,Yes,3,Cybersecurity,Intermediate,Advanced,Beginner,None,Intermediate,Advanced,Yes,Yes,No,7,Good,Software Developer,Software Development,57.5,Not Placed
1128,23,Male,ECE,2027,8.44,108,Intermediate,4,No,3,Intermediate,1,No,0,None,Intermediate,Beginner,None,Beginner,Intermediate,Intermediate,Yes,Yes,No,5,Excellent,Data Analyst,Data Analytics,44.7,Placed
1129,24,Male,ECE,2027,7.48,393,Advanced,7,No,3,Intermediate,3,Yes,0,None,Intermediate,Beginner,Beginner,Advanced,Intermediate,Beginner,Yes,Yes,Yes,2,Good,Data Scientist,Data Science,52.36,Not Placed
1130,24,Female,IT,2026,8.72,99,Beginner,2,No,3,Intermediate,3,No,0,None,Intermediate,Intermediate,Beginner,Beginner,Intermediate,Intermediate,Yes,Yes,No,1,Average,Machine Learning Engineer,AI/ML,38.12,Not Placed
1131,22,Male,IT,2025,7.94,97,Beginner,8,No,4,Intermediate,2,No,1,Other,Advanced,Intermediate,None,Intermediate,None,Beginner,No,Yes,Yes,3,Average,Data Engineer,Data Engineering,41.74,Not Placed
1132,24,Male,AI/ML,2026,7.5,126,Intermediate,8,No,4,Intermediate,3,No,0,None,Intermediate,Intermediate,Beginner,Intermediate,Intermediate,Intermediate,Yes,Yes,Yes,4,Average,Data Scientist,Data Science,44.09,Not Placed
1133,23,Female,Data Science,2027,7.35,70,Beginner,3,No,4,Intermediate,0,Yes,0,None,Intermediate,None,Intermediate,Beginner,Beginner,Beginner,Yes,Yes,No,2,Excellent,Software Developer,Software Development,38.85,Not Placed
1134,24,Female,IT,2025,7.98,60,Beginner,4,No,3,Intermediate,0,Yes,0,None,Advanced,None,Beginner,Beginner,Intermediate,Beginner,Yes,Yes,No,1,Good,Data Analyst,Data Analytics,38.16,Not Placed
1135,22,Female,AI/ML,2026,7.09,68,Beginner,1,Yes,3,Intermediate,3,No,1,Other,Advanced,Intermediate,None,Beginner,Intermediate,Intermediate,Yes,Yes,No,4,Excellent,AI Engineer,AI/ML,45.1,Not Placed
1136,22,Female,ECE,2025,6.65,319,Advanced,5,No,4,Intermediate,1,No,2,Data Science,Intermediate,Advanced,Beginner,Intermediate,Beginner,Intermediate,Yes,Yes,Yes,0,Excellent,Data Scientist,Data Science,56.48,Placed
1137,23,Female,AI/ML,2025,8.11,63,Beginner,5,No,2,Intermediate,0,No,0,None,Advanced,Intermediate,Intermediate,None,Intermediate,Intermediate,No,Yes,No,0,Good,Software Developer,Software Development,37.66,Not Placed
1138,21,Female,Data Science,2028,7.36,98,Beginner,6,No,3,Intermediate,3,No,0,None,Beginner,None,Advanced,Advanced,Beginner,Intermediate,Yes,Yes,Yes,3,Excellent,Data Analyst,Data Analytics,41.09,Not Placed
1139,21,Male,IT,2026,7.53,521,Advanced,3,Yes,3,Intermediate,0,No,1,Data Analytics,Intermediate,Beginner,None,Beginner,Advanced,Intermediate,Yes,Yes,No,0,Good,Data Engineer,Data Engineering,53.08,Placed
1140,24,Male,ECE,2027,8.59,256,Intermediate,4,No,1,Basic,1,Yes,0,None,Intermediate,Beginner,Beginner,Beginner,Intermediate,Beginner,Yes,Yes,No,3,Excellent,Machine Learning Engineer,AI/ML,44.02,Not Placed
1141,20,Male,CSE,2026,7.39,253,Intermediate,1,Yes,2,Intermediate,2,No,3,AI/ML,Advanced,Advanced,Beginner,None,Intermediate,Advanced,Yes,Yes,No,0,Average,Data Analyst,Data Analytics,51.98,Placed
1142,24,Male,IT,2026,7.52,470,Advanced,8,No,4,Intermediate,1,Yes,2,Cloud,Advanced,Advanced,Advanced,Intermediate,Beginner,Beginner,Yes,Yes,Yes,4,Excellent,Data Analyst,Data Analytics,66.59,Placed
1143,23,Female,AI/ML,2026,6.9,123,Intermediate,6,Yes,4,Intermediate,2,Yes,0,None,Beginner,None,Advanced,None,Advanced,Advanced,Yes,Yes,Yes,1,Good,Machine Learning Engineer,AI/ML,43.54,Placed
1144,23,Female,CSE,2028,7.93,22,Beginner,2,No,4,Intermediate,4,No,2,Cloud,Intermediate,Beginner,Beginner,Intermediate,Intermediate,Intermediate,No,Yes,No,1,Excellent,AI Engineer,AI/ML,46.69,Placed
1145,23,Female,IT,2025,7.85,237,Intermediate,10,No,3,Intermediate,3,No,0,None,Advanced,Beginner,None,Intermediate,Intermediate,Intermediate,Yes,Yes,No,0,Excellent,AI Engineer,AI/ML,45.96,Not Placed
1146,23,Male,Data Science,2027,8.4,113,Intermediate,6,Yes,2,Intermediate,1,No,0,None,Intermediate,Intermediate,Beginner,Beginner,Intermediate,Advanced,Yes,Yes,No,0,Good,Data Analyst,Data Analytics,43.7,Placed
1147,23,Female,Data Science,2028,6.92,524,Advanced,8,No,3,Intermediate,0,Yes,0,None,Intermediate,Beginner,None,Beginner,Beginner,Intermediate,Yes,Yes,No,3,Average,AI Engineer,AI/ML,46.9,Placed
1148,22,Male,AI/ML,2027,7.04,19,Beginner,4,No,3,Intermediate,0,Yes,0,None,Advanced,Intermediate,None,Beginner,Intermediate,None,Yes,Yes,Yes,1,Poor,Software Developer,Software Development,33.26,Not Placed
1149,21,Female,AI/ML,2028,8.29,60,Beginner,5,No,1,Basic,0,No,2,AI/ML,Intermediate,Beginner,Intermediate,Beginner,Intermediate,Beginner,Yes,Yes,No,0,Good,Data Engineer,Data Engineering,38.78,Not Placed
1150,23,Female,Data Science,2025,7.75,84,Beginner,7,No,3,Intermediate,0,Yes,0,None,Advanced,Beginner,Intermediate,Beginner,Intermediate,Intermediate,No,Yes,Yes,1,Good,Software Developer,Software Development,42.06,Placed
1151,20,Male,AI/ML,2027,6.59,125,Intermediate,7,Yes,0,Basic,0,No,0,None,Advanced,Intermediate,Advanced,Beginner,Intermediate,Beginner,No,Yes,No,7,Good,Data Analyst,Data Analytics,40.85,Not Placed
1152,20,Male,CSE,2026,8.81,40,Beginner,5,No,6,Advanced,6,No,2,Other,Intermediate,Advanced,Intermediate,Intermediate,Beginner,Beginner,Yes,Yes,Yes,0,Good,Data Scientist,Data Science,52.42,Placed
1153,20,Male,ECE,2028,5.8,173,Intermediate,7,No,3,Intermediate,1,No,0,None,Intermediate,None,None,None,Intermediate,Beginner,Yes,Yes,Yes,5,Poor,AI Engineer,AI/ML,31.7,Not Placed
1154,20,Female,AI/ML,2027,8.28,80,Beginner,12,Yes,2,Intermediate,0,No,0,None,Intermediate,Advanced,None,Intermediate,Beginner,Advanced,Yes,Yes,No,6,Good,Data Engineer,Data Engineering,43.86,Not Placed
1155,22,Female,IT,2025,6.23,268,Intermediate,6,No,5,Advanced,3,Yes,1,Cloud,Beginner,None,Beginner,Beginner,Intermediate,Intermediate,Yes,Yes,No,1,Excellent,Data Analyst,Data Analytics,47.78,Placed
1156,20,Female,AI/ML,2027,9.39,334,Advanced,9,No,6,Advanced,2,Yes,0,None,Advanced,None,None,Beginner,Intermediate,Advanced,Yes,Yes,Yes,3,Good,Data Engineer,Data Engineering,59.29,Placed
1157,23,Male,AI/ML,2028,5.96,103,Intermediate,5,No,4,Intermediate,1,Yes,1,Cloud,Intermediate,Beginner,Beginner,Beginner,Advanced,Intermediate,Yes,Yes,No,0,Average,Machine Learning Engineer,AI/ML,40.96,Not Placed
1158,24,Male,AI/ML,2025,8.65,194,Intermediate,6,No,4,Intermediate,4,No,1,AI/ML,Advanced,Intermediate,None,Intermediate,Intermediate,Intermediate,Yes,Yes,No,3,Good,AI Engineer,AI/ML,51.61,Not Placed
1159,20,Female,AI/ML,2026,7.42,133,Intermediate,6,No,1,Basic,1,Yes,0,None,Advanced,Beginner,Advanced,Beginner,Beginner,Beginner,Yes,Yes,Yes,7,Average,Data Analyst,Data Analytics,40.94,Not Placed
1160,22,Female,AI/ML,2028,7.13,126,Intermediate,5,No,5,Advanced,0,Yes,0,None,Beginner,Intermediate,Advanced,Beginner,Intermediate,Intermediate,No,Yes,Yes,1,Poor,Machine Learning Engineer,AI/ML,43.45,Not Placed
1161,22,Male,AI/ML,2028,7.69,37,Beginner,7,No,3,Intermediate,0,No,0,None,Beginner,Intermediate,None,None,Intermediate,None,Yes,Yes,No,2,Good,Machine Learning Engineer,AI/ML,31.84,Not Placed
1162,20,Male,AI/ML,2025,8.13,121,Intermediate,4,No,2,Intermediate,1,Yes,1,Data Science,Beginner,Intermediate,None,Advanced,Beginner,Beginner,No,Yes,No,1,Good,Data Scientist,Data Science,44.98,Not Placed
1163,24,Female,CSE,2028,6.6,249,Intermediate,3,No,4,Intermediate,0,No,0,None,Intermediate,Advanced,Beginner,Intermediate,Advanced,Beginner,Yes,Yes,Yes,2,Excellent,Data Scientist,Data Science,48.33,Not Placed
1164,20,Male,AI/ML,2027,6.68,177,Intermediate,8,Yes,4,Intermediate,3,No,0,None,Intermediate,Advanced,None,Beginner,Intermediate,Intermediate,No,Yes,No,2,Average,AI Engineer,AI/ML,41.62,Placed
1165,22,Male,CSE,2026,8.15,61,Beginner,8,No,2,Intermediate,1,No,2,AI/ML,Intermediate,Beginner,None,None,Advanced,Beginner,Yes,Yes,No,4,Average,Software Developer,Software Development,39.42,Placed
1166,21,Male,CSE,2027,5.79,38,Beginner,5,No,5,Advanced,3,Yes,2,Other,Beginner,Intermediate,Beginner,Advanced,Beginner,Advanced,No,Yes,Yes,5,Good,Machine Learning Engineer,AI/ML,49.85,Placed
1167,23,Male,ECE,2025,6.92,117,Intermediate,4,No,6,Advanced,4,Yes,3,Other,Intermediate,Intermediate,Advanced,None,Advanced,None,Yes,Yes,No,5,Poor,AI Engineer,AI/ML,52.9,Placed
1168,22,Female,Data Science,2028,10.0,72,Beginner,3,No,3,Intermediate,3,No,1,Web Development,Intermediate,Beginner,Advanced,None,None,Beginner,Yes,Yes,Yes,1,Good,Data Engineer,Data Engineering,42.18,Placed
1169,20,Female,Data Science,2026,6.53,79,Beginner,8,Yes,3,Intermediate,0,No,0,None,Advanced,Intermediate,Advanced,None,Beginner,None,No,Yes,Yes,1,Good,Data Engineer,Data Engineering,36.54,Not Placed
1170,23,Female,AI/ML,2025,8.65,73,Beginner,5,No,2,Intermediate,0,Yes,1,Web Development,Beginner,Intermediate,None,None,Intermediate,Intermediate,Yes,Yes,Yes,8,Good,Data Engineer,Data Engineering,44.3,Placed
1171,20,Male,ECE,2027,6.91,135,Intermediate,6,No,3,Intermediate,2,No,2,Cybersecurity,Intermediate,Beginner,None,None,Advanced,Advanced,Yes,Yes,No,5,Average,Data Engineer,Data Engineering,44.54,Not Placed
1172,20,Male,Data Science,2028,8.01,204,Intermediate,7,No,2,Intermediate,0,No,0,None,Intermediate,Beginner,None,Intermediate,Beginner,Intermediate,Yes,Yes,Yes,2,Average,Machine Learning Engineer,AI/ML,40.28,Placed
1173,21,Male,IT,2028,8.15,69,Beginner,6,No,7,Advanced,0,Yes,0,None,Beginner,Beginner,Beginner,Beginner,Intermediate,None,Yes,Yes,Yes,8,Poor,AI Engineer,AI/ML,42.34,Not Placed
1174,23,Male,AI/ML,2025,8.63,67,Beginner,9,No,0,Basic,0,No,1,Web Development,Beginner,Intermediate,None,Beginner,Intermediate,Beginner,Yes,Yes,No,0,Average,Machine Learning Engineer,AI/ML,31.66,Not Placed
1175,23,Female,ECE,2027,7.3,44,Beginner,3,No,6,Advanced,3,No,0,None,Intermediate,Intermediate,Intermediate,Beginner,Beginner,Beginner,Yes,Yes,No,8,Good,Software Developer,Software Development,43.76,Not Placed
1176,21,Male,IT,2028,9.49,152,Intermediate,6,Yes,4,Intermediate,0,No,1,Data Analytics,Intermediate,Beginner,Intermediate,Intermediate,Beginner,Beginner,Yes,Yes,No,1,Good,Software Developer,Software Development,50.06,Not Placed
1177,22,Male,IT,2027,6.91,245,Intermediate,6,No,1,Basic,0,No,1,Data Analytics,Intermediate,Beginner,Advanced,None,Intermediate,Intermediate,No,Yes,No,6,Good,AI Engineer,AI/ML,42.1,Not Placed
1178,20,Male,CSE,2026,7.73,122,Intermediate,5,No,5,Advanced,4,Yes,0,None,Intermediate,None,Advanced,Beginner,Intermediate,Advanced,Yes,Yes,No,2,Average,Data Analyst,Data Analytics,46.19,Not Placed
1179,24,Male,CSE,2028,7.75,205,Intermediate,5,Yes,3,Intermediate,1,No,1,Data Science,Advanced,Intermediate,Beginner,Advanced,Beginner,Advanced,Yes,Yes,No,2,Average,Software Developer,Software Development,50.28,Placed
1180,20,Male,CSE,2026,6.38,293,Intermediate,3,No,5,Advanced,5,No,0,None,Intermediate,Beginner,Intermediate,Beginner,Beginner,Beginner,No,Yes,Yes,0,Average,Data Engineer,Data Engineering,41.46,Not Placed
1181,20,Male,CSE,2028,7.21,159,Intermediate,3,No,4,Intermediate,1,No,0,None,Intermediate,Intermediate,None,Intermediate,Beginner,Intermediate,Yes,Yes,No,6,Excellent,AI Engineer,AI/ML,46.2,Placed
1182,22,Female,IT,2025,7.66,63,Beginner,7,Yes,3,Intermediate,0,No,1,AI/ML,Advanced,None,Intermediate,Advanced,Beginner,Beginner,No,Yes,No,5,Good,Data Analyst,Data Analytics,44.86,Placed
1183,20,Male,CSE,2028,7.07,57,Beginner,1,No,5,Advanced,0,Yes,1,Data Science,Intermediate,Intermediate,Intermediate,Beginner,Beginner,Intermediate,Yes,Yes,No,3,Average,Software Developer,Software Development,44.0,Placed
1184,21,Male,CSE,2028,9.94,66,Beginner,9,No,1,Basic,1,No,1,Web Development,Beginner,Beginner,Beginner,Beginner,Beginner,Beginner,Yes,Yes,No,1,Poor,Machine Learning Engineer,AI/ML,32.37,Not Placed
1185,21,Female,CSE,2027,6.66,425,Advanced,4,No,1,Basic,1,No,0,None,Intermediate,Beginner,Intermediate,Intermediate,Advanced,Intermediate,Yes,Yes,No,3,Good,Software Developer,Software Development,46.0,Placed
1186,23,Female,CSE,2027,8.68,506,Advanced,5,Yes,6,Advanced,5,Yes,2,Web Development,Intermediate,Advanced,Intermediate,Beginner,Beginner,Intermediate,No,Yes,Yes,3,Poor,Data Analyst,Data Analytics,65.65,Placed
1187,24,Female,CSE,2026,8.36,100,Intermediate,5,No,2,Intermediate,2,No,2,Data Analytics,Intermediate,None,None,None,Intermediate,Advanced,Yes,Yes,Yes,2,Average,Software Developer,Software Development,43.22,Not Placed
1188,20,Female,IT,2026,7.49,283,Intermediate,9,Yes,3,Intermediate,3,No,0,None,Beginner,Beginner,Advanced,None,Advanced,None,Yes,Yes,No,1,Good,Data Engineer,Data Engineering,41.32,Not Placed
1189,20,Male,Data Science,2026,6.63,318,Advanced,3,No,4,Intermediate,4,No,3,Web Development,Advanced,Intermediate,None,Intermediate,None,Beginner,Yes,Yes,No,0,Poor,Machine Learning Engineer,AI/ML,49.93,Placed
1190,22,Male,CSE,2028,6.73,38,Beginner,7,No,2,Intermediate,0,No,0,None,Intermediate,Intermediate,Beginner,Beginner,Beginner,Advanced,No,Yes,Yes,1,Average,Machine Learning Engineer,AI/ML,33.23,Not Placed
1191,21,Male,AI/ML,2028,6.98,409,Advanced,5,No,3,Intermediate,0,No,1,Cybersecurity,Intermediate,Advanced,Intermediate,Beginner,Intermediate,Intermediate,Yes,Yes,Yes,3,Average,AI Engineer,AI/ML,52.3,Placed
1192,24,Female,AI/ML,2026,5.71,109,Intermediate,4,No,3,Intermediate,1,No,1,Data Analytics,Intermediate,Intermediate,None,None,Beginner,Intermediate,Yes,Yes,No,5,Average,Data Scientist,Data Science,36.96,Not Placed
1193,23,Female,CSE,2025,6.5,105,Intermediate,6,No,2,Intermediate,1,No,1,Data Science,Intermediate,None,None,Advanced,Intermediate,Intermediate,Yes,Yes,No,3,Good,Software Developer,Software Development,41.58,Placed
1194,21,Male,Data Science,2025,6.02,46,Beginner,5,No,2,Intermediate,1,No,1,AI/ML,Intermediate,Beginner,Beginner,None,Intermediate,Beginner,Yes,Yes,No,2,Average,Software Developer,Software Development,30.73,Not Placed
1195,23,Male,IT,2028,8.85,427,Advanced,4,No,3,Intermediate,0,Yes,1,Other,Intermediate,Beginner,Beginner,Advanced,Intermediate,Intermediate,Yes,Yes,No,5,Good,AI Engineer,AI/ML,60.1,Placed
1196,22,Female,IT,2025,8.12,140,Intermediate,7,No,3,Intermediate,2,No,2,Other,Beginner,Beginner,Intermediate,Intermediate,Advanced,Intermediate,Yes,Yes,No,2,Poor,Machine Learning Engineer,AI/ML,45.64,Placed
1197,22,Male,IT,2025,8.29,399,Advanced,4,No,6,Advanced,1,No,2,Cybersecurity,Intermediate,Intermediate,None,Intermediate,Intermediate,Intermediate,No,Yes,Yes,2,Good,Software Developer,Software Development,62.96,Placed
1198,20,Female,CSE,2026,8.09,305,Advanced,9,Yes,2,Intermediate,2,No,2,AI/ML,Beginner,Beginner,Advanced,Beginner,Intermediate,Beginner,Yes,Yes,No,3,Good,Data Analyst,Data Analytics,53.36,Not Placed
1199,24,Female,ECE,2025,7.67,101,Intermediate,5,No,4,Intermediate,2,Yes,1,AI/ML,Intermediate,Intermediate,None,Beginner,Beginner,Intermediate,Yes,Yes,No,2,Average,Data Analyst,Data Analytics,43.76,Placed
1200,23,Female,IT,2025,8.96,144,Intermediate,6,No,0,Basic,0,Yes,0,None,Beginner,Beginner,Beginner,None,Beginner,None,Yes,Yes,Yes,2,Average,Data Analyst,Data Analytics,33.58,Not Placed
1201,21,Female,ECE,2028,6.89,78,Beginner,9,No,1,Basic,0,No,0,None,Intermediate,None,None,Intermediate,Advanced,Beginner,Yes,Yes,Yes,6,Excellent,Data Analyst,Data Analytics,35.95,Not Placed
1202,22,Female,CSE,2028,7.61,86,Beginner,6,No,8,Advanced,2,Yes,0,None,Intermediate,Intermediate,Beginner,Beginner,Beginner,None,Yes,Yes,Yes,0,Excellent,AI Engineer,AI/ML,46.21,Placed
1203,20,Male,ECE,2028,8.25,184,Intermediate,7,No,5,Advanced,2,Yes,2,AI/ML,Advanced,Beginner,None,Beginner,Intermediate,Beginner,Yes,Yes,No,3,Good,Data Scientist,Data Science,54.96,Not Placed
1204,20,Female,IT,2025,6.18,227,Intermediate,4,No,4,Intermediate,3,No,1,Cloud,Intermediate,Beginner,Beginner,Beginner,Intermediate,None,Yes,Yes,Yes,3,Average,Software Developer,Software Development,40.76,Not Placed
1205,23,Female,IT,2026,10.0,21,Beginner,3,No,1,Basic,1,No,0,None,Beginner,Intermediate,Beginner,Intermediate,Beginner,Intermediate,Yes,Yes,No,4,Average,Machine Learning Engineer,AI/ML,36.02,Not Placed
1206,22,Male,CSE,2027,7.53,22,Beginner,6,No,3,Intermediate,2,Yes,1,Cybersecurity,Beginner,Beginner,Intermediate,Beginner,Intermediate,None,Yes,Yes,No,3,Average,AI Engineer,AI/ML,36.69,Not Placed
1207,24,Male,IT,2028,7.64,88,Beginner,8,No,2,Intermediate,0,No,0,None,Intermediate,Intermediate,None,Intermediate,Intermediate,Beginner,No,Yes,Yes,1,Good,AI Engineer,AI/ML,37.5,Not Placed
1208,22,Male,ECE,2028,8.76,165,Intermediate,4,No,0,Basic,0,No,1,Data Science,Intermediate,Advanced,Intermediate,Advanced,Beginner,Intermediate,Yes,Yes,No,2,Average,Machine Learning Engineer,AI/ML,44.7,Not Placed
1209,23,Male,Data Science,2028,8.41,322,Advanced,4,No,6,Advanced,5,No,1,Cybersecurity,Intermediate,Intermediate,None,Beginner,Intermediate,Beginner,Yes,Yes,No,2,Average,Data Analyst,Data Analytics,53.55,Placed
1210,23,Female,Data Science,2026,7.54,139,Intermediate,10,No,2,Intermediate,2,No,0,None,Intermediate,Intermediate,None,Intermediate,Intermediate,Beginner,Yes,Yes,No,5,Excellent,Data Scientist,Data Science,44.06,Placed
1211,22,Female,ECE,2027,7.63,109,Intermediate,5,No,0,Basic,0,Yes,1,Cybersecurity,Intermediate,Beginner,Advanced,Beginner,Intermediate,Beginner,Yes,Yes,No,1,Excellent,Data Analyst,Data Analytics,42.5,Placed
1212,23,Male,AI/ML,2027,6.0,202,Intermediate,1,No,2,Intermediate,2,No,1,Other,Intermediate,Intermediate,None,None,Beginner,None,Yes,Yes,No,2,Average,Data Analyst,Data Analytics,34.43,Not Placed
1213,22,Male,Data Science,2028,6.94,62,Beginner,6,No,6,Advanced,5,No,1,Data Analytics,Intermediate,None,Advanced,Beginner,Beginner,Intermediate,Yes,Yes,Yes,1,Good,Data Scientist,Data Science,43.21,Not Placed
1214,21,Female,AI/ML,2025,8.02,142,Intermediate,5,No,2,Intermediate,2,No,2,Data Science,Intermediate,Intermediate,Beginner,Intermediate,Intermediate,Intermediate,Yes,Yes,No,2,Average,AI Engineer,AI/ML,47.37,Not Placed
1215,22,Male,ECE,2028,7.94,120,Intermediate,13,Yes,1,Basic,0,Yes,1,Data Science,Intermediate,Advanced,Intermediate,Beginner,Intermediate,Beginner,Yes,Yes,No,0,Average,Machine Learning Engineer,AI/ML,42.88,Placed
1216,22,Male,CSE,2028,8.72,150,Intermediate,4,No,2,Intermediate,2,No,1,Cloud,Beginner,Advanced,None,Beginner,Beginner,Intermediate,Yes,Yes,No,1,Poor,AI Engineer,AI/ML,39.79,Placed
1217,23,Female,AI/ML,2025,7.38,295,Intermediate,8,No,2,Intermediate,1,No,1,Cloud,Intermediate,Beginner,Beginner,Beginner,Beginner,None,Yes,Yes,Yes,5,Good,Machine Learning Engineer,AI/ML,44.18,Not Placed
1218,23,Male,Data Science,2025,6.11,26,Beginner,9,No,7,Advanced,3,Yes,0,None,Beginner,Advanced,None,Beginner,Beginner,Intermediate,Yes,Yes,Yes,5,Poor,Data Analyst,Data Analytics,38.71,Not Placed
1219,20,Male,IT,2028,8.56,125,Intermediate,7,No,5,Advanced,1,Yes,0,None,Advanced,Intermediate,Beginner,Beginner,None,None,Yes,Yes,Yes,6,Average,Machine Learning Engineer,AI/ML,48.2,Placed
1220,20,Male,Data Science,2026,8.94,227,Intermediate,5,No,1,Basic,1,No,1,AI/ML,Beginner,Intermediate,None,None,Intermediate,Intermediate,Yes,Yes,No,1,Good,Data Analyst,Data Analytics,40.68,Placed
1221,21,Male,ECE,2026,8.4,192,Intermediate,5,No,4,Intermediate,4,Yes,1,Cybersecurity,Intermediate,Intermediate,Beginner,Intermediate,Intermediate,Intermediate,Yes,Yes,Yes,6,Good,Software Developer,Software Development,54.88,Placed
